losses,time_itr,lambda_,step_size,preprocess_time
1580.6068474565473,0.009183883666992188,0.01,0.0001,2.7894973754882812e-05
1541.4286271001126,0.010155677795410156,0.01,0.0001,2.7894973754882812e-05
1506.2913049690312,0.01306915283203125,0.01,0.0001,2.7894973754882812e-05
1474.9326075158244,0.009136199951171875,0.01,0.0001,2.7894973754882812e-05
1442.9932462892612,0.0075299739837646484,0.01,0.0001,2.7894973754882812e-05
1405.980276482311,0.011600971221923828,0.01,0.0001,2.7894973754882812e-05
1405.8382560459052,0.0027840137481689453,0.01,0.0001,2.7894973754882812e-05
1405.7456056977062,0.0015158653259277344,0.01,0.0001,2.7894973754882812e-05
1405.468878023662,0.001445770263671875,0.01,0.0001,2.7894973754882812e-05
1405.1821590496431,0.001971006393432617,0.01,0.0001,2.7894973754882812e-05
1404.9305473929073,0.002009153366088867,0.01,0.0001,2.7894973754882812e-05
1375.564462543071,0.008710861206054688,0.01,0.0001,2.7894973754882812e-05
1343.3830941862977,0.017918825149536133,0.01,0.0001,2.7894973754882812e-05
1314.3144177493732,0.01181483268737793,0.01,0.0001,2.7894973754882812e-05
1286.2962257969277,0.010412931442260742,0.01,0.0001,2.7894973754882812e-05
1257.7941188348932,0.012806892395019531,0.01,0.0001,2.7894973754882812e-05
1226.917148935574,0.007427215576171875,0.01,0.0001,2.7894973754882812e-05
1199.3512041784911,0.008740663528442383,0.01,0.0001,2.7894973754882812e-05
1174.8122010107832,0.01184391975402832,0.01,0.0001,2.7894973754882812e-05
1149.7540844682173,0.007765054702758789,0.01,0.0001,2.7894973754882812e-05
1120.7254291067597,0.009836196899414062,0.01,0.0001,2.7894973754882812e-05
1120.6201720957938,0.003105640411376953,0.01,0.0001,2.7894973754882812e-05
1120.546204826606,0.0014929771423339844,0.01,0.0001,2.7894973754882812e-05
1120.3301419407735,0.0015230178833007812,0.01,0.0001,2.7894973754882812e-05
1120.1149829865387,0.0021049976348876953,0.01,0.0001,2.7894973754882812e-05
1119.928384206146,0.003427267074584961,0.01,0.0001,2.7894973754882812e-05
1096.9452138197967,0.007615804672241211,0.01,0.0001,2.7894973754882812e-05
1071.6978254066332,0.014454126358032227,0.01,0.0001,2.7894973754882812e-05
1048.9498812305092,0.014346837997436523,0.01,0.0001,2.7894973754882812e-05
1026.8198592328142,0.010210990905761719,0.01,0.0001,2.7894973754882812e-05
1004.2603128861529,0.010251045227050781,0.01,0.0001,2.7894973754882812e-05
979.8316016759014,0.010890960693359375,0.01,0.0001,2.7894973754882812e-05
958.1208724856999,0.009511947631835938,0.01,0.0001,2.7894973754882812e-05
938.8306463562102,0.007608175277709961,0.01,0.0001,2.7894973754882812e-05
919.085617248626,0.011596918106079102,0.01,0.0001,2.7894973754882812e-05
896.2337160813885,0.01026296615600586,0.01,0.0001,2.7894973754882812e-05
896.155448767624,0.004761695861816406,0.01,0.0001,2.7894973754882812e-05
896.095702535517,0.0015070438385009766,0.01,0.0001,2.7894973754882812e-05
895.9267658732932,0.002980947494506836,0.01,0.0001,2.7894973754882812e-05
895.7628050244102,0.002035856246948242,0.01,0.0001,2.7894973754882812e-05
895.6238688379345,0.0015988349914550781,0.01,0.0001,2.7894973754882812e-05
877.555070336884,0.007248878479003906,0.01,0.0001,2.7894973754882812e-05
857.6694726265704,0.007688045501708984,0.01,0.0001,2.7894973754882812e-05
839.7871565398302,0.01024484634399414,0.01,0.0001,2.7894973754882812e-05
822.2332818494278,0.007862091064453125,0.01,0.0001,2.7894973754882812e-05
804.3106138831191,0.011842012405395508,0.01,0.0001,2.7894973754882812e-05
784.9163476820627,0.007868051528930664,0.01,0.0001,2.7894973754882812e-05
767.7560003062388,0.017405986785888672,0.01,0.0001,2.7894973754882812e-05
752.5287853159078,0.007567167282104492,0.01,0.0001,2.7894973754882812e-05
736.908772760187,0.011075973510742188,0.01,0.0001,2.7894973754882812e-05
718.8573565209563,0.009063005447387695,0.01,0.0001,2.7894973754882812e-05
718.7989518194435,0.0026121139526367188,0.01,0.0001,2.7894973754882812e-05
718.750213027535,0.0021359920501708984,0.01,0.0001,2.7894973754882812e-05
718.61796337608,0.004117012023925781,0.01,0.0001,2.7894973754882812e-05
718.4911690058691,0.0018897056579589844,0.01,0.0001,2.7894973754882812e-05
718.3873197289229,0.0015223026275634766,0.01,0.0001,2.7894973754882812e-05
704.1234738950927,0.006108999252319336,0.01,0.0001,2.7894973754882812e-05
688.4045944313755,0.0091400146484375,0.01,0.0001,2.7894973754882812e-05
674.2889070898266,0.01553487777709961,0.01,0.0001,2.7894973754882812e-05
660.3111324617736,0.01846909523010254,0.01,0.0001,2.7894973754882812e-05
646.0244709555428,0.0207669734954834,0.01,0.0001,2.7894973754882812e-05
630.5786689677242,0.0289919376373291,0.01,0.0001,2.7894973754882812e-05
616.9703093035274,0.022739887237548828,0.01,0.0001,2.7894973754882812e-05
604.9046096118763,0.024428844451904297,0.01,0.0001,2.7894973754882812e-05
592.5031716595666,0.023534059524536133,0.01,0.0001,2.7894973754882812e-05
578.1983347214241,0.02215719223022461,0.01,0.0001,2.7894973754882812e-05
578.1545859329664,0.0077571868896484375,0.01,0.0001,2.7894973754882812e-05
