losses,time_itr,lambda_,step_size,preprocess_time
13.275429564837843,0.013556241989135742,0.01,0.0001,70.59712409973145
13.065193123043734,0.018862009048461914,0.01,0.0001,70.59712409973145
12.853941611879186,0.02541327476501465,0.01,0.0001,70.59712409973145
12.642390768553389,0.02179098129272461,0.01,0.0001,70.59712409973145
12.431426302024652,0.018589019775390625,0.01,0.0001,70.59712409973145
12.222068745872427,0.01522684097290039,0.01,0.0001,70.59712409973145
12.01543561224995,0.012008190155029297,0.01,0.0001,70.59712409973145
11.81270229076314,0.014983177185058594,0.01,0.0001,70.59712409973145
11.61506301945315,0.012419939041137695,0.01,0.0001,70.59712409973145
11.423693100691752,0.011439323425292969,0.01,0.0001,70.59712409973145
11.239713357179875,0.013115167617797852,0.01,0.0001,70.59712409973145
11.064157635994281,0.012704133987426758,0.01,0.0001,70.59712409973145
10.897943983504593,0.017521142959594727,0.01,0.0001,70.59712409973145
10.741849940629956,0.02471184730529785,0.01,0.0001,70.59712409973145
10.596492252973508,0.02094888687133789,0.01,0.0001,70.59712409973145
10.462311158037984,0.016528844833374023,0.01,0.0001,70.59712409973145
10.339559303238552,0.015389204025268555,0.01,0.0001,70.59712409973145
10.228295262818458,0.026140928268432617,0.01,0.0001,70.59712409973145
10.128381556138986,0.033106088638305664,0.01,0.0001,70.59712409973145
10.039487019904085,0.02090597152709961,0.01,0.0001,70.59712409973145
9.961093347745937,0.011600255966186523,0.01,0.0001,70.59712409973145
9.89250557709114,0.010055780410766602,0.01,0.0001,70.59712409973145
9.832866270715554,0.04352903366088867,0.01,0.0001,70.59712409973145
9.78117310500485,0.019747018814086914,0.01,0.0001,70.59712409973145
9.736299536077391,0.03276705741882324,0.01,0.0001,70.59712409973145
9.697018167457978,0.01374673843383789,0.01,0.0001,70.59712409973145
9.662026389186376,0.013913154602050781,0.01,0.0001,70.59712409973145
9.629973799968518,0.012406110763549805,0.01,0.0001,70.59712409973145
9.599490864228521,0.0197298526763916,0.01,0.0001,70.59712409973145
9.569218198794937,0.03011608123779297,0.01,0.0001,70.59712409973145
9.537835834155208,0.014039039611816406,0.01,0.0001,70.59712409973145
9.50409175762426,0.02043604850769043,0.01,0.0001,70.59712409973145
9.466829025216292,0.02042078971862793,0.01,0.0001,70.59712409973145
9.425010729555714,0.024254322052001953,0.01,0.0001,70.59712409973145
9.37774213607191,0.015926122665405273,0.01,0.0001,70.59712409973145
9.324289350892188,0.014573812484741211,0.01,0.0001,70.59712409973145
9.264093961738181,0.02113795280456543,0.01,0.0001,70.59712409973145
9.19678319664555,0.020852088928222656,0.01,0.0001,70.59712409973145
9.1221752717201,0.010830879211425781,0.01,0.0001,70.59712409973145
9.040279744208956,0.00872492790222168,0.01,0.0001,70.59712409973145
8.951292845407142,0.010154008865356445,0.01,0.0001,70.59712409973145
8.855587932793583,0.013460874557495117,0.01,0.0001,70.59712409973145
8.753701365150983,0.013504981994628906,0.01,0.0001,70.59712409973145
8.646314260797798,0.03519582748413086,0.01,0.0001,70.59712409973145
8.534230740229864,0.01220703125,0.01,0.0001,70.59712409973145
8.418353373721141,0.019886016845703125,0.01,0.0001,70.59712409973145
8.299656646053739,0.020679950714111328,0.01,0.0001,70.59712409973145
8.179159310179022,0.028444290161132812,0.01,0.0001,70.59712409973145
8.057896526359889,0.016463756561279297,0.01,0.0001,70.59712409973145
7.936892672117208,0.009608983993530273,0.01,0.0001,70.59712409973145
7.817135661832569,0.01019597053527832,0.01,0.0001,70.59712409973145
7.6995535355224245,0.019916772842407227,0.01,0.0001,70.59712409973145
7.584993968228052,0.012909889221191406,0.01,0.0001,70.59712409973145
7.474207220100922,0.025838136672973633,0.01,0.0001,70.59712409973145
7.367832899145082,0.02053093910217285,0.01,0.0001,70.59712409973145
7.2663907509459165,0.021839141845703125,0.01,0.0001,70.59712409973145
7.1702755301326375,0.02300095558166504,0.01,0.0001,70.59712409973145
7.079755854170768,0.01758408546447754,0.01,0.0001,70.59712409973145
6.994976798298338,0.017980337142944336,0.01,0.0001,70.59712409973145
6.915965866971961,0.021444082260131836,0.01,0.0001,70.59712409973145
6.8426418768875,0.02492809295654297,0.01,0.0001,70.59712409973145
6.774826212897632,0.019947052001953125,0.01,0.0001,70.59712409973145
6.712255872741627,0.01747918128967285,0.01,0.0001,70.59712409973145
6.654597699734421,0.020263195037841797,0.01,0.0001,70.59712409973145
6.601463213124305,0.00960683822631836,0.01,0.0001,70.59712409973145
6.552423481055721,0.013797998428344727,0.01,0.0001,70.59712409973145
6.507023537237898,0.01741194725036621,0.01,0.0001,70.59712409973145
6.464795914825269,0.0162050724029541,0.01,0.0001,70.59712409973145
6.425272954556428,0.017456769943237305,0.01,0.0001,70.59712409973145
6.3879976335439155,0.021372318267822266,0.01,0.0001,70.59712409973145
6.352532751092619,0.030121326446533203,0.01,0.0001,70.59712409973145
6.3184683938527195,0.02129220962524414,0.01,0.0001,70.59712409973145
6.285427680526431,0.02063727378845215,0.01,0.0001,70.59712409973145
6.253070853132872,0.03212714195251465,0.01,0.0001,70.59712409973145
6.221097835448582,0.020707130432128906,0.01,0.0001,70.59712409973145
6.189249418657036,0.026262998580932617,0.01,0.0001,70.59712409973145
6.15730725942472,0.013004064559936523,0.01,0.0001,70.59712409973145
6.125092887463797,0.005895137786865234,0.01,0.0001,70.59712409973145
6.092465919737155,0.006047964096069336,0.01,0.0001,70.59712409973145
6.059321668952163,0.0061151981353759766,0.01,0.0001,70.59712409973145
6.025588317321024,0.006136178970336914,0.01,0.0001,70.59712409973145
5.991223805291041,0.013032913208007812,0.01,0.0001,70.59712409973145
5.95621256147509,0.010634899139404297,0.01,0.0001,70.59712409973145
5.9205621765218055,0.010209083557128906,0.01,0.0001,70.59712409973145
5.884300101837969,0.014770984649658203,0.01,0.0001,70.59712409973145
5.847470435211437,0.015258312225341797,0.01,0.0001,70.59712409973145
5.810130840095199,0.01994180679321289,0.01,0.0001,70.59712409973145
5.772349633888895,0.02615976333618164,0.01,0.0001,70.59712409973145
5.734203072644114,0.014362812042236328,0.01,0.0001,70.59712409973145
5.695772854662379,0.0250701904296875,0.01,0.0001,70.59712409973145
5.6571438625670725,0.021849632263183594,0.01,0.0001,70.59712409973145
5.618402161617327,0.023094892501831055,0.01,0.0001,70.59712409973145
5.579633270357515,0.018378019332885742,0.01,0.0001,70.59712409973145
5.540920717279203,0.03443098068237305,0.01,0.0001,70.59712409973145
5.502344893369052,0.018381834030151367,0.01,0.0001,70.59712409973145
5.463982204868327,0.011633157730102539,0.01,0.0001,70.59712409973145
5.425904523163752,0.010360240936279297,0.01,0.0001,70.59712409973145
5.388178919688997,0.010895013809204102,0.01,0.0001,70.59712409973145
5.350867663523169,0.012720823287963867,0.01,0.0001,70.59712409973145
5.314028448669144,0.021820068359375,0.01,0.0001,70.59712409973145
5.277714807627309,0.02327275276184082,0.01,0.0001,70.59712409973145
5.24197665867789,0.025039196014404297,0.01,0.0001,70.59712409973145
5.206860927108984,0.03191995620727539,0.01,0.0001,70.59712409973145
5.1724121761488355,0.017187118530273438,0.01,0.0001,70.59712409973145
5.138673182191919,0.014140844345092773,0.01,0.0001,70.59712409973145
5.105685391302564,0.025076866149902344,0.01,0.0001,70.59712409973145
5.073489200067842,0.02163100242614746,0.01,0.0001,70.59712409973145
5.0421240134485785,0.011904001235961914,0.01,0.0001,70.59712409973145
5.011628044908935,0.010833024978637695,0.01,0.0001,70.59712409973145
4.982037839211149,0.013727903366088867,0.01,0.0001,70.59712409973145
4.95338751496878,0.014772176742553711,0.01,0.0001,70.59712409973145
4.925707741548585,0.020964860916137695,0.01,0.0001,70.59712409973145
4.899024482153292,0.03713583946228027,0.01,0.0001,70.59712409973145
4.87335755105458,0.0161440372467041,0.01,0.0001,70.59712409973145
4.848719047029243,0.0227811336517334,0.01,0.0001,70.59712409973145
4.825111736389778,0.024766206741333008,0.01,0.0001,70.59712409973145
4.802527466954857,0.01958012580871582,0.01,0.0001,70.59712409973145
4.780945698487011,0.017723798751831055,0.01,0.0001,70.59712409973145
4.7603322352849675,0.015372991561889648,0.01,0.0001,70.59712409973145
4.740638242768088,0.010161876678466797,0.01,0.0001,70.59712409973145
4.721799622165338,0.023815155029296875,0.01,0.0001,70.59712409973145
4.703736806180296,0.014311790466308594,0.01,0.0001,70.59712409973145
4.686355024227132,0.008666276931762695,0.01,0.0001,70.59712409973145
4.669545069124019,0.02965092658996582,0.01,0.0001,70.59712409973145
4.653184578693232,0.026676177978515625,0.01,0.0001,70.59712409973145
4.6371398262865275,0.03139090538024902,0.01,0.0001,70.59712409973145
4.621267994615591,0.06705188751220703,0.01,0.0001,70.59712409973145
4.6054198881725625,0.07534575462341309,0.01,0.0001,70.59712409973145
4.589443021722817,0.04790663719177246,0.01,0.0001,70.59712409973145
4.57318500648539,0.04935884475708008,0.01,0.0001,70.59712409973145
4.556497142321876,0.023263931274414062,0.01,0.0001,70.59712409973145
4.539238113976947,0.029384851455688477,0.01,0.0001,70.59712409973145
4.5212776825776775,0.022211074829101562,0.01,0.0001,70.59712409973145
4.502500260454349,0.02758502960205078,0.01,0.0001,70.59712409973145
4.482808258013033,0.02669501304626465,0.01,0.0001,70.59712409973145
4.462125095891719,0.01915907859802246,0.01,0.0001,70.59712409973145
4.440397783815524,0.013312816619873047,0.01,0.0001,70.59712409973145
4.41759897917937,0.019859790802001953,0.01,0.0001,70.59712409973145
4.393728453039086,0.016546964645385742,0.01,0.0001,70.59712409973145
4.368813908386768,0.01491093635559082,0.01,0.0001,70.59712409973145
4.342911114744697,0.014727115631103516,0.01,0.0001,70.59712409973145
4.316103343544435,0.01928997039794922,0.01,0.0001,70.59712409973145
4.288500109795249,0.03945302963256836,0.01,0.0001,70.59712409973145
